Capital_Call_Date,Triggering_Investment,Total_Capital_Called_for_Deal,Investor,Investor_Contribution,Cumulative_Contribution,Total_Commitment,Remaining_Commitment
2015-01-31,Spacecorp Kwt,1149900653.0,Carraway Heritage Capital,47912527.0,3362181214.0,5000000000.0,1637818786.0
2015-01-31,Spacecorp Kwt,1149900653.0,Everpine Holdings,47912527.0,3362181214.0,5000000000.0,1637818786.0
2015-01-31,Spacecorp Kwt,1149900653.0,BlueMesa Family Investments,47912527.0,47912527.0,5000000000.0,4952087473.0
2015-01-31,Spacecorp Kwt,1149900653.0,Marigold Continuum Group,47912527.0,47912527.0,5000000000.0,4952087473.0
2015-01-31,Spacecorp Kwt,1149900653.0,Northbridge Dynasty Trust,47912527.0,47912527.0,5000000000.0,4952087473.0
2015-01-31,Spacecorp Kwt,1149900653.0,Aurora Ridge Capital,47912527.0,47912527.0,5000000000.0,4952087473.0
2015-01-31,Spacecorp Kwt,1149900653.0,Saffron Gate Assets,47912527.0,47912527.0,5000000000.0,4952087473.0
2015-01-31,Spacecorp Kwt,1149900653.0,Redwood Haven Ventures,47912527.0,47912527.0,5000000000.0,4952087473.0
2015-01-31,Spacecorp Kwt,1149900653.0,Celestia Heritage Fund,47912527.0,47912527.0,5000000000.0,4952087473.0
2015-01-31,Spacecorp Kwt,1149900653.0,Stonewell Family Capital,47912527.0,47912527.0,5000000000.0,4952087473.0
2015-02-28,France Ship Ventures,2980287250.0,Amelia Chen,124178635.0,10536649209.0,5000000000.0,-5536649209.0
2015-02-28,France Ship Ventures,2980287250.0,Noah Sullivan,124178635.0,10536649209.0,5000000000.0,-5536649209.0
2015-02-28,France Ship Ventures,2980287250.0,Priya Deshmukh,124178635.0,10536649209.0,5000000000.0,-5536649209.0
2015-02-28,France Ship Ventures,2980287250.0,Luca Moretti,124178635.0,10536649209.0,5000000000.0,-5536649209.0
2015-02-28,France Ship Ventures,2980287250.0,Isabella Vargas,124178635.0,10536649209.0,5000000000.0,-5536649209.0
2015-02-28,France Ship Ventures,2980287250.0,Ethan Gallagher,124178635.0,10536649209.0,5000000000.0,-5536649209.0
2015-02-28,France Ship Ventures,2980287250.0,Aisha Mensah,124178635.0,10536649209.0,5000000000.0,-5536649209.0
2015-02-28,France Ship Ventures,2980287250.0,Kenji Watanabe,124178635.0,10536649209.0,5000000000.0,-5536649209.0
2015-02-28,France Ship Ventures,2980287250.0,Sofia Petrovic,124178635.0,3486359849.0,5000000000.0,1513640151.0
2015-02-28,France Ship Ventures,2980287250.0,Mateo Alvarez,124178635.0,3486359849.0,5000000000.0,1513640151.0
2015-02-28,France Ship Ventures,2980287250.0,Fatima Al-Sayeed,124178635.0,3486359849.0,5000000000.0,1513640151.0
2015-02-28,France Ship Ventures,2980287250.0,Julian Becker,124178635.0,3486359849.0,5000000000.0,1513640151.0
2015-02-28,France Ship Ventures,2980287250.0,Harborview Legacy Partners,124178635.0,3486359849.0,5000000000.0,1513640151.0
2015-02-28,France Ship Ventures,2980287250.0,Silvercrest Stewardship,124178635.0,3486359849.0,5000000000.0,1513640151.0
2015-02-28,France Ship Ventures,2980287250.0,Carraway Heritage Capital,124178635.0,3486359849.0,5000000000.0,1513640151.0
2015-02-28,France Ship Ventures,2980287250.0,Everpine Holdings,124178635.0,3486359849.0,5000000000.0,1513640151.0
2015-02-28,France Ship Ventures,2980287250.0,BlueMesa Family Investments,124178635.0,172091163.0,5000000000.0,4827908837.0
2015-02-28,France Ship Ventures,2980287250.0,Marigold Continuum Group,124178635.0,172091163.0,5000000000.0,4827908837.0
2015-02-28,France Ship Ventures,2980287250.0,Northbridge Dynasty Trust,124178635.0,172091163.0,5000000000.0,4827908837.0
2015-02-28,France Ship Ventures,2980287250.0,Aurora Ridge Capital,124178635.0,172091163.0,5000000000.0,4827908837.0
2015-02-28,France Ship Ventures,2980287250.0,Saffron Gate Assets,124178635.0,172091163.0,5000000000.0,4827908837.0
2015-02-28,France Ship Ventures,2980287250.0,Redwood Haven Ventures,124178635.0,172091163.0,5000000000.0,4827908837.0
2015-02-28,France Ship Ventures,2980287250.0,Celestia Heritage Fund,124178635.0,172091163.0,5000000000.0,4827908837.0
2015-02-28,France Ship Ventures,2980287250.0,Stonewell Family Capital,124178635.0,172091163.0,5000000000.0,4827908837.0
2015-03-31,Us- Global Health,1047178543.0,Amelia Chen,43632439.0,10580281648.0,5000000000.0,-5580281648.0
2015-03-31,Us- Global Health,1047178543.0,Noah Sullivan,43632439.0,10580281648.0,5000000000.0,-5580281648.0
2015-03-31,Us- Global Health,1047178543.0,Priya Deshmukh,43632439.0,10580281648.0,5000000000.0,-5580281648.0
2015-03-31,Us- Global Health,1047178543.0,Luca Moretti,43632439.0,10580281648.0,5000000000.0,-5580281648.0
2015-03-31,Us- Global Health,1047178543.0,Isabella Vargas,43632439.0,10580281648.0,5000000000.0,-5580281648.0
2015-03-31,Us- Global Health,1047178543.0,Ethan Gallagher,43632439.0,10580281648.0,5000000000.0,-5580281648.0
2015-03-31,Us- Global Health,1047178543.0,Aisha Mensah,43632439.0,10580281648.0,5000000000.0,-5580281648.0
2015-03-31,Us- Global Health,1047178543.0,Kenji Watanabe,43632439.0,10580281648.0,5000000000.0,-5580281648.0
2015-03-31,Us- Global Health,1047178543.0,Sofia Petrovic,43632439.0,3529992288.0,5000000000.0,1470007712.0
2015-03-31,Us- Global Health,1047178543.0,Mateo Alvarez,43632439.0,3529992288.0,5000000000.0,1470007712.0
2015-03-31,Us- Global Health,1047178543.0,Fatima Al-Sayeed,43632439.0,3529992288.0,5000000000.0,1470007712.0
2015-03-31,Us- Global Health,1047178543.0,Julian Becker,43632439.0,3529992288.0,5000000000.0,1470007712.0
2015-03-31,Us- Global Health,1047178543.0,Harborview Legacy Partners,43632439.0,3529992288.0,5000000000.0,1470007712.0
2015-03-31,Us- Global Health,1047178543.0,Silvercrest Stewardship,43632439.0,3529992288.0,5000000000.0,1470007712.0
2015-03-31,Us- Global Health,1047178543.0,Carraway Heritage Capital,43632439.0,3529992288.0,5000000000.0,1470007712.0
2015-03-31,Us- Global Health,1047178543.0,Everpine Holdings,43632439.0,3529992288.0,5000000000.0,1470007712.0
2015-03-31,Us- Global Health,1047178543.0,BlueMesa Family Investments,43632439.0,215723602.0,5000000000.0,4784276398.0
2015-03-31,Us- Global Health,1047178543.0,Marigold Continuum Group,43632439.0,215723602.0,5000000000.0,4784276398.0
2015-03-31,Us- Global Health,1047178543.0,Northbridge Dynasty Trust,43632439.0,215723602.0,5000000000.0,4784276398.0
2015-03-31,Us- Global Health,1047178543.0,Aurora Ridge Capital,43632439.0,215723602.0,5000000000.0,4784276398.0
2015-03-31,Us- Global Health,1047178543.0,Saffron Gate Assets,43632439.0,215723602.0,5000000000.0,4784276398.0
2015-03-31,Us- Global Health,1047178543.0,Redwood Haven Ventures,43632439.0,215723602.0,5000000000.0,4784276398.0
2015-03-31,Us- Global Health,1047178543.0,Celestia Heritage Fund,43632439.0,215723602.0,5000000000.0,4784276398.0
2015-03-31,Us- Global Health,1047178543.0,Stonewell Family Capital,43632439.0,215723602.0,5000000000.0,4784276398.0
2015-03-31,Britannia Aero Markets,1915842063.0,Amelia Chen,79826753.0,10660108401.0,5000000000.0,-5660108401.0
2015-03-31,Britannia Aero Markets,1915842063.0,Noah Sullivan,79826753.0,10660108401.0,5000000000.0,-5660108401.0
2015-03-31,Britannia Aero Markets,1915842063.0,Priya Deshmukh,79826753.0,10660108401.0,5000000000.0,-5660108401.0
2015-03-31,Britannia Aero Markets,1915842063.0,Luca Moretti,79826753.0,10660108401.0,5000000000.0,-5660108401.0
2015-03-31,Britannia Aero Markets,1915842063.0,Isabella Vargas,79826753.0,10660108401.0,5000000000.0,-5660108401.0
2015-03-31,Britannia Aero Markets,1915842063.0,Ethan Gallagher,79826753.0,10660108401.0,5000000000.0,-5660108401.0
2015-03-31,Britannia Aero Markets,1915842063.0,Aisha Mensah,79826753.0,10660108401.0,5000000000.0,-5660108401.0
2015-03-31,Britannia Aero Markets,1915842063.0,Kenji Watanabe,79826753.0,10660108401.0,5000000000.0,-5660108401.0
2015-03-31,Britannia Aero Markets,1915842063.0,Sofia Petrovic,79826753.0,3609819041.0,5000000000.0,1390180959.0
2015-03-31,Britannia Aero Markets,1915842063.0,Mateo Alvarez,79826753.0,3609819041.0,5000000000.0,1390180959.0
2015-03-31,Britannia Aero Markets,1915842063.0,Fatima Al-Sayeed,79826753.0,3609819041.0,5000000000.0,1390180959.0
2015-03-31,Britannia Aero Markets,1915842063.0,Julian Becker,79826753.0,3609819041.0,5000000000.0,1390180959.0
2015-03-31,Britannia Aero Markets,1915842063.0,Harborview Legacy Partners,79826753.0,3609819041.0,5000000000.0,1390180959.0
2015-03-31,Britannia Aero Markets,1915842063.0,Silvercrest Stewardship,79826753.0,3609819041.0,5000000000.0,1390180959.0
2015-03-31,Britannia Aero Markets,1915842063.0,Carraway Heritage Capital,79826753.0,3609819041.0,5000000000.0,1390180959.0
2015-03-31,Britannia Aero Markets,1915842063.0,Everpine Holdings,79826753.0,3609819041.0,5000000000.0,1390180959.0
2015-03-31,Britannia Aero Markets,1915842063.0,BlueMesa Family Investments,79826753.0,295550355.0,5000000000.0,4704449645.0
2015-03-31,Britannia Aero Markets,1915842063.0,Marigold Continuum Group,79826753.0,295550355.0,5000000000.0,4704449645.0
2015-03-31,Britannia Aero Markets,1915842063.0,Northbridge Dynasty Trust,79826753.0,295550355.0,5000000000.0,4704449645.0
2015-03-31,Britannia Aero Markets,1915842063.0,Aurora Ridge Capital,79826753.0,295550355.0,5000000000.0,4704449645.0
2015-03-31,Britannia Aero Markets,1915842063.0,Saffron Gate Assets,79826753.0,295550355.0,5000000000.0,4704449645.0
2015-03-31,Britannia Aero Markets,1915842063.0,Redwood Haven Ventures,79826753.0,295550355.0,5000000000.0,4704449645.0
2015-03-31,Britannia Aero Markets,1915842063.0,Celestia Heritage Fund,79826753.0,295550355.0,5000000000.0,4704449645.0
2015-03-31,Britannia Aero Markets,1915842063.0,Stonewell Family Capital,79826753.0,295550355.0,5000000000.0,4704449645.0
2015-05-31,(plc) Genlogitic,767360924.0,Amelia Chen,31973372.0,10692081773.0,5000000000.0,-5692081773.0
2015-05-31,(plc) Genlogitic,767360924.0,Noah Sullivan,31973372.0,10692081773.0,5000000000.0,-5692081773.0
2015-05-31,(plc) Genlogitic,767360924.0,Priya Deshmukh,31973372.0,10692081773.0,5000000000.0,-5692081773.0
2015-05-31,(plc) Genlogitic,767360924.0,Luca Moretti,31973372.0,10692081773.0,5000000000.0,-5692081773.0
2015-05-31,(plc) Genlogitic,767360924.0,Isabella Vargas,31973372.0,10692081773.0,5000000000.0,-5692081773.0
2015-05-31,(plc) Genlogitic,767360924.0,Ethan Gallagher,31973372.0,10692081773.0,5000000000.0,-5692081773.0
2015-05-31,(plc) Genlogitic,767360924.0,Aisha Mensah,31973372.0,10692081773.0,5000000000.0,-5692081773.0
2015-05-31,(plc) Genlogitic,767360924.0,Kenji Watanabe,31973372.0,10692081773.0,5000000000.0,-5692081773.0
2015-05-31,(plc) Genlogitic,767360924.0,Sofia Petrovic,31973372.0,3641792413.0,5000000000.0,1358207587.0
2015-05-31,(plc) Genlogitic,767360924.0,Mateo Alvarez,31973372.0,3641792413.0,5000000000.0,1358207587.0
2015-05-31,(plc) Genlogitic,767360924.0,Fatima Al-Sayeed,31973372.0,3641792413.0,5000000000.0,1358207587.0
2015-05-31,(plc) Genlogitic,767360924.0,Julian Becker,31973372.0,3641792413.0,5000000000.0,1358207587.0
2015-05-31,(plc) Genlogitic,767360924.0,Harborview Legacy Partners,31973372.0,3641792413.0,5000000000.0,1358207587.0
2015-05-31,(plc) Genlogitic,767360924.0,Silvercrest Stewardship,31973372.0,3641792413.0,5000000000.0,1358207587.0
2015-05-31,(plc) Genlogitic,767360924.0,Carraway Heritage Capital,31973372.0,3641792413.0,5000000000.0,1358207587.0
2015-05-31,(plc) Genlogitic,767360924.0,Everpine Holdings,31973372.0,3641792413.0,5000000000.0,1358207587.0
2015-05-31,(plc) Genlogitic,767360924.0,BlueMesa Family Investments,31973372.0,327523726.0,5000000000.0,4672476274.0
2015-05-31,(plc) Genlogitic,767360924.0,Marigold Continuum Group,31973372.0,327523726.0,5000000000.0,4672476274.0
2015-05-31,(plc) Genlogitic,767360924.0,Northbridge Dynasty Trust,31973372.0,327523726.0,5000000000.0,4672476274.0
2015-05-31,(plc) Genlogitic,767360924.0,Aurora Ridge Capital,31973372.0,327523726.0,5000000000.0,4672476274.0
2015-05-31,(plc) Genlogitic,767360924.0,Saffron Gate Assets,31973372.0,327523726.0,5000000000.0,4672476274.0
2015-05-31,(plc) Genlogitic,767360924.0,Redwood Haven Ventures,31973372.0,327523726.0,5000000000.0,4672476274.0
2015-05-31,(plc) Genlogitic,767360924.0,Celestia Heritage Fund,31973372.0,327523726.0,5000000000.0,4672476274.0
2015-05-31,(plc) Genlogitic,767360924.0,Stonewell Family Capital,31973372.0,327523726.0,5000000000.0,4672476274.0
2015-08-31,Powerdynamic Oman,378978759.0,Amelia Chen,15790782.0,10707872554.0,5000000000.0,-5707872554.0
2015-08-31,Powerdynamic Oman,378978759.0,Noah Sullivan,15790782.0,10707872554.0,5000000000.0,-5707872554.0
2015-08-31,Powerdynamic Oman,378978759.0,Priya Deshmukh,15790782.0,10707872554.0,5000000000.0,-5707872554.0
2015-08-31,Powerdynamic Oman,378978759.0,Luca Moretti,15790782.0,10707872554.0,5000000000.0,-5707872554.0
2015-08-31,Powerdynamic Oman,378978759.0,Isabella Vargas,15790782.0,10707872554.0,5000000000.0,-5707872554.0
2015-08-31,Powerdynamic Oman,378978759.0,Ethan Gallagher,15790782.0,10707872554.0,5000000000.0,-5707872554.0
2015-08-31,Powerdynamic Oman,378978759.0,Aisha Mensah,15790782.0,10707872554.0,5000000000.0,-5707872554.0
2015-08-31,Powerdynamic Oman,378978759.0,Kenji Watanabe,15790782.0,10707872554.0,5000000000.0,-5707872554.0
2015-08-31,Powerdynamic Oman,378978759.0,Sofia Petrovic,15790782.0,3657583194.0,5000000000.0,1342416806.0
2015-08-31,Powerdynamic Oman,378978759.0,Mateo Alvarez,15790782.0,3657583194.0,5000000000.0,1342416806.0
2015-08-31,Powerdynamic Oman,378978759.0,Fatima Al-Sayeed,15790782.0,3657583194.0,5000000000.0,1342416806.0
2015-08-31,Powerdynamic Oman,378978759.0,Julian Becker,15790782.0,3657583194.0,5000000000.0,1342416806.0
2015-08-31,Powerdynamic Oman,378978759.0,Harborview Legacy Partners,15790782.0,3657583194.0,5000000000.0,1342416806.0
2015-08-31,Powerdynamic Oman,378978759.0,Silvercrest Stewardship,15790782.0,3657583194.0,5000000000.0,1342416806.0
2015-08-31,Powerdynamic Oman,378978759.0,Carraway Heritage Capital,15790782.0,3657583194.0,5000000000.0,1342416806.0
2015-08-31,Powerdynamic Oman,378978759.0,Everpine Holdings,15790782.0,3657583194.0,5000000000.0,1342416806.0
2015-08-31,Powerdynamic Oman,378978759.0,BlueMesa Family Investments,15790782.0,343314508.0,5000000000.0,4656685492.0
2015-08-31,Powerdynamic Oman,378978759.0,Marigold Continuum Group,15790782.0,343314508.0,5000000000.0,4656685492.0
2015-08-31,Powerdynamic Oman,378978759.0,Northbridge Dynasty Trust,15790782.0,343314508.0,5000000000.0,4656685492.0
2015-08-31,Powerdynamic Oman,378978759.0,Aurora Ridge Capital,15790782.0,343314508.0,5000000000.0,4656685492.0
2015-08-31,Powerdynamic Oman,378978759.0,Saffron Gate Assets,15790782.0,343314508.0,5000000000.0,4656685492.0
2015-08-31,Powerdynamic Oman,378978759.0,Redwood Haven Ventures,15790782.0,343314508.0,5000000000.0,4656685492.0
2015-08-31,Powerdynamic Oman,378978759.0,Celestia Heritage Fund,15790782.0,343314508.0,5000000000.0,4656685492.0
2015-08-31,Powerdynamic Oman,378978759.0,Stonewell Family Capital,15790782.0,343314508.0,5000000000.0,4656685492.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Amelia Chen,79730673.0,10787603228.0,5000000000.0,-5787603228.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Noah Sullivan,79730673.0,10787603228.0,5000000000.0,-5787603228.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Priya Deshmukh,79730673.0,10787603228.0,5000000000.0,-5787603228.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Luca Moretti,79730673.0,10787603228.0,5000000000.0,-5787603228.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Isabella Vargas,79730673.0,10787603228.0,5000000000.0,-5787603228.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Ethan Gallagher,79730673.0,10787603228.0,5000000000.0,-5787603228.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Aisha Mensah,79730673.0,10787603228.0,5000000000.0,-5787603228.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Kenji Watanabe,79730673.0,10787603228.0,5000000000.0,-5787603228.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Sofia Petrovic,79730673.0,3737313868.0,5000000000.0,1262686132.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Mateo Alvarez,79730673.0,3737313868.0,5000000000.0,1262686132.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Fatima Al-Sayeed,79730673.0,3737313868.0,5000000000.0,1262686132.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Julian Becker,79730673.0,3737313868.0,5000000000.0,1262686132.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Harborview Legacy Partners,79730673.0,3737313868.0,5000000000.0,1262686132.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Silvercrest Stewardship,79730673.0,3737313868.0,5000000000.0,1262686132.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Carraway Heritage Capital,79730673.0,3737313868.0,5000000000.0,1262686132.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Everpine Holdings,79730673.0,3737313868.0,5000000000.0,1262686132.0
2015-10-31,Arabian Technologies Metro,1913536162.0,BlueMesa Family Investments,79730673.0,423045181.0,5000000000.0,4576954819.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Marigold Continuum Group,79730673.0,423045181.0,5000000000.0,4576954819.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Northbridge Dynasty Trust,79730673.0,423045181.0,5000000000.0,4576954819.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Aurora Ridge Capital,79730673.0,423045181.0,5000000000.0,4576954819.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Saffron Gate Assets,79730673.0,423045181.0,5000000000.0,4576954819.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Redwood Haven Ventures,79730673.0,423045181.0,5000000000.0,4576954819.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Celestia Heritage Fund,79730673.0,423045181.0,5000000000.0,4576954819.0
2015-10-31,Arabian Technologies Metro,1913536162.0,Stonewell Family Capital,79730673.0,423045181.0,5000000000.0,4576954819.0
2015-11-30,Global Sun Technologies,2157054098.0,Amelia Chen,89877254.0,10877480482.0,5000000000.0,-5877480482.0
2015-11-30,Global Sun Technologies,2157054098.0,Noah Sullivan,89877254.0,10877480482.0,5000000000.0,-5877480482.0
2015-11-30,Global Sun Technologies,2157054098.0,Priya Deshmukh,89877254.0,10877480482.0,5000000000.0,-5877480482.0
2015-11-30,Global Sun Technologies,2157054098.0,Luca Moretti,89877254.0,10877480482.0,5000000000.0,-5877480482.0
2015-11-30,Global Sun Technologies,2157054098.0,Isabella Vargas,89877254.0,10877480482.0,5000000000.0,-5877480482.0
2015-11-30,Global Sun Technologies,2157054098.0,Ethan Gallagher,89877254.0,10877480482.0,5000000000.0,-5877480482.0
2015-11-30,Global Sun Technologies,2157054098.0,Aisha Mensah,89877254.0,10877480482.0,5000000000.0,-5877480482.0
2015-11-30,Global Sun Technologies,2157054098.0,Kenji Watanabe,89877254.0,10877480482.0,5000000000.0,-5877480482.0
2015-11-30,Global Sun Technologies,2157054098.0,Sofia Petrovic,89877254.0,3827191122.0,5000000000.0,1172808878.0
2015-11-30,Global Sun Technologies,2157054098.0,Mateo Alvarez,89877254.0,3827191122.0,5000000000.0,1172808878.0
2015-11-30,Global Sun Technologies,2157054098.0,Fatima Al-Sayeed,89877254.0,3827191122.0,5000000000.0,1172808878.0
2015-11-30,Global Sun Technologies,2157054098.0,Julian Becker,89877254.0,3827191122.0,5000000000.0,1172808878.0
2015-11-30,Global Sun Technologies,2157054098.0,Harborview Legacy Partners,89877254.0,3827191122.0,5000000000.0,1172808878.0
2015-11-30,Global Sun Technologies,2157054098.0,Silvercrest Stewardship,89877254.0,3827191122.0,5000000000.0,1172808878.0
2015-11-30,Global Sun Technologies,2157054098.0,Carraway Heritage Capital,89877254.0,3827191122.0,5000000000.0,1172808878.0
2015-11-30,Global Sun Technologies,2157054098.0,Everpine Holdings,89877254.0,3827191122.0,5000000000.0,1172808878.0
2015-11-30,Global Sun Technologies,2157054098.0,BlueMesa Family Investments,89877254.0,512922436.0,5000000000.0,4487077564.0
2015-11-30,Global Sun Technologies,2157054098.0,Marigold Continuum Group,89877254.0,512922436.0,5000000000.0,4487077564.0
2015-11-30,Global Sun Technologies,2157054098.0,Northbridge Dynasty Trust,89877254.0,512922436.0,5000000000.0,4487077564.0
2015-11-30,Global Sun Technologies,2157054098.0,Aurora Ridge Capital,89877254.0,512922436.0,5000000000.0,4487077564.0
2015-11-30,Global Sun Technologies,2157054098.0,Saffron Gate Assets,89877254.0,512922436.0,5000000000.0,4487077564.0
2015-11-30,Global Sun Technologies,2157054098.0,Redwood Haven Ventures,89877254.0,512922436.0,5000000000.0,4487077564.0
2015-11-30,Global Sun Technologies,2157054098.0,Celestia Heritage Fund,89877254.0,512922436.0,5000000000.0,4487077564.0
2015-11-30,Global Sun Technologies,2157054098.0,Stonewell Family Capital,89877254.0,512922436.0,5000000000.0,4487077564.0
2016-02-29,(sa) Choice Corp,831565276.0,Amelia Chen,34648553.0,10912129035.0,5000000000.0,-5912129035.0
